Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
CA-2023-001291,2023-03-27,2023-03-29,CU-1764,Consumer,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,41.4,-9.24
CA-2023-001292,2023-10-08,2023-10-13,CU-1474,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.1,48.15,-7.26
CA-2023-001293,2023-04-03,2023-04-05,CU-1807,Consumer,East,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.1,54.7,-9.59
CA-2024-001294,2024-10-15,2024-10-18,CU-1965,Consumer,East,Office Supplies,Paper,Hammermill Copy Plus Paper,3,0.2,95.85,2.42
CA-2023-001295,2023-11-14,2023-11-15,CU-1855,Consumer,South,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,52.29,-3.33
CA-2023-001296,2023-07-24,2023-07-26,CU-1372,Corporate,West,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,383.49,63.7
CA-2024-001297,2024-10-08,2024-10-14,CU-1215,Home Office,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.15,67.64,-10.83
CA-2023-001298,2023-12-22,2023-12-28,CU-1849,Home Office,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,67.29,-2.34
CA-2023-001299,2023-04-03,2023-04-08,CU-1674,Home Office,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,29.77,-15.28
CA-2024-001300,2024-05-01,2024-05-03,CU-1330,Home Office,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.1,437.34,51.37
CA-2024-001301,2024-10-06,2024-10-09,CU-1102,Consumer,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,40.14,-11.37
CA-2023-001302,2023-11-10,2023-11-12,CU-1589,Home Office,West,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.0,498.64,74.1
CA-2024-001303,2024-02-13,2024-02-17,CU-1307,Consumer,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,78.87,-0.68
CA-2024-001304,2024-06-03,2024-06-04,CU-1524,Consumer,South,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.2,65.0,-9.44
CA-2024-001305,2024-09-03,2024-09-09,CU-1341,Consumer,Central,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.3,259.26,-10.83
CA-2023-001306,2023-11-13,2023-11-20,CU-1151,Consumer,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.0,91.65,1.77
CA-2023-001307,2023-11-05,2023-11-08,CU-1701,Home Office,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.0,752.95,111.32
CA-2023-001308,2023-01-06,2023-01-10,CU-1483,Home Office,West,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,260.82,43.14
CA-2024-001309,2024-04-19,2024-04-25,CU-1409,Corporate,South,Furniture,Bookcases,Bush Westfield Collection Bookcase,3,0.0,1629.13,228.33
CA-2024-001310,2024-11-21,2024-11-27,CU-1993,Home Office,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,2,0.0,80.45,1.33
CA-2023-001311,2023-08-16,2023-08-21,CU-1613,Corporate,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,265.91,39.97
CA-2024-001312,2024-10-23,2024-10-25,CU-1669,Consumer,West,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,160.58,22.23
CA-2023-001313,2023-06-04,2023-06-07,CU-1183,Consumer,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,169.68,36.59
CA-2024-001314,2024-11-29,2024-12-04,CU-1883,Corporate,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,83.92,-3.07
CA-2023-001315,2023-06-14,2023-06-17,CU-1686,Corporate,West,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.1,133.49,9.79
CA-2023-001316,2023-02-25,2023-02-28,CU-1514,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,87.24,12.11
CA-2024-001317,2024-12-30,2025-01-02,CU-1777,Corporate,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,5,0.0,382.89,81.0
CA-2023-001318,2023-06-03,2023-06-04,CU-1745,Corporate,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,4,0.1,301.81,62.13
CA-2023-001319,2023-02-19,2023-02-23,CU-1702,Corporate,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,64.88,0.84
CA-2024-001320,2024-03-11,2024-03-14,CU-1427,Consumer,West,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,33.97,-9.5
CA-2023-001321,2023-11-29,2023-12-02,CU-1254,Consumer,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,12.2,-17.56
CA-2024-001322,2024-07-01,2024-07-02,CU-1469,Home Office,East,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,173.83,26.1
CA-2024-001323,2024-06-20,2024-06-25,CU-1653,Consumer,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,38.75,-7.69
CA-2024-001324,2024-06-08,2024-06-14,CU-1973,Home Office,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,4,0.1,2883.82,269.66
CA-2024-001325,2024-10-30,2024-11-05,CU-1267,Corporate,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,3,0.0,115.58,7.93
CA-2024-001326,2024-12-11,2024-12-18,CU-1705,Consumer,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2,0.0,2228.08,337.02
CA-2024-001327,2024-05-28,2024-06-03,CU-1212,Consumer,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,994.18,115.7
CA-2024-001328,2024-11-03,2024-11-05,CU-1230,Consumer,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.15,57.85,-10.72
CA-2023-001329,2023-08-15,2023-08-16,CU-1609,Corporate,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.1,11.87,-18.74
CA-2024-001330,2024-05-02,2024-05-07,CU-1760,Corporate,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1316.01,301.11
CA-2024-001331,2024-06-29,2024-07-05,CU-1080,Home Office,West,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,273.45,54.24
CA-2024-001332,2024-07-28,2024-07-31,CU-1462,Home Office,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.0,1567.82,321.14
CA-2023-001333,2023-01-31,2023-02-02,CU-1023,Corporate,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.57,-20.35
CA-2023-001334,2023-08-29,2023-09-02,CU-1223,Consumer,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.1,677.76,-32.18
CA-2024-001335,2024-08-07,2024-08-10,CU-1418,Corporate,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.15,235.41,18.97
CA-2024-001336,2024-03-04,2024-03-09,CU-1648,Home Office,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.1,123.12,13.66
CA-2024-001337,2024-05-29,2024-06-03,CU-1946,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,10.05,-19.55
CA-2023-001338,2023-07-01,2023-07-05,CU-1929,Consumer,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,66.03,-2.51
CA-2024-001339,2024-08-17,2024-08-23,CU-1624,Home Office,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,37.89,-10.33
CA-2024-001340,2024-09-05,2024-09-10,CU-1483,Home Office,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,4,0.0,214.48,41.65
CA-2024-001341,2024-01-15,2024-01-16,CU-1870,Consumer,West,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,3,0.1,152.94,17.26
CA-2024-001342,2024-01-13,2024-01-19,CU-1300,Consumer,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.2,35.56,-18.0
CA-2023-001343,2023-07-31,2023-08-05,CU-1996,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.1,40.46,-9.98
CA-2024-001344,2024-09-10,2024-09-17,CU-1007,Home Office,Central,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,4,0.0,352.06,101.79
CA-2024-001345,2024-11-29,2024-12-05,CU-1980,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,50.64,-2.48
CA-2024-001346,2024-09-13,2024-09-19,CU-1831,Corporate,Central,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.0,875.36,155.37
CA-2024-001347,2024-01-08,2024-01-12,CU-1149,Corporate,Central,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.1,15.75,-18.38
CA-2023-001348,2023-06-23,2023-06-26,CU-1099,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.2,34.83,-15.64
CA-2024-001349,2024-04-14,2024-04-20,CU-1806,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.26,-19.77
CA-2024-001350,2024-08-04,2024-08-07,CU-1379,Home Office,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,42.64,-6.93
CA-2024-001351,2024-12-31,2025-01-03,CU-1689,Corporate,East,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.1,115.46,11.55
CA-2024-001352,2024-12-12,2024-12-14,CU-1216,Home Office,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,166.42,19.76
CA-2023-001353,2023-06-01,2023-06-06,CU-1488,Home Office,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1416.89,332.24
CA-2023-001354,2023-12-19,2023-12-25,CU-1496,Home Office,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,3,0.0,779.65,217.2
CA-2024-001355,2024-06-21,2024-06-25,CU-1316,Consumer,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,3,0.0,861.03,206.34
CA-2023-001356,2023-06-03,2023-06-06,CU-1583,Home Office,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,12.58,-17.6
CA-2024-001357,2024-06-20,2024-06-22,CU-1519,Consumer,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,57.38,-4.6
CA-2024-001358,2024-07-20,2024-07-25,CU-1535,Consumer,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,85.54,-0.3
CA-2023-001359,2023-09-20,2023-09-27,CU-1467,Consumer,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.1,96.44,0.72
CA-2024-001360,2024-09-15,2024-09-18,CU-1924,Consumer,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,10.16,-19.68
CA-2023-001361,2023-03-04,2023-03-06,CU-1800,Consumer,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,0.1,1109.4,90.33
CA-2024-001362,2024-10-11,2024-10-12,CU-1220,Home Office,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.0,489.03,85.35
CA-2023-001363,2023-11-04,2023-11-09,CU-1658,Consumer,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1,0.2,1841.73,299.16
CA-2023-001364,2023-01-01,2023-01-04,CU-1526,Corporate,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,105.76,7.9
CA-2023-001365,2023-09-28,2023-10-05,CU-1114,Consumer,West,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.1,8.64,-20.44
CA-2023-001366,2023-01-07,2023-01-10,CU-1689,Corporate,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,38.98,-11.39
CA-2024-001367,2024-03-29,2024-04-01,CU-1218,Corporate,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.97,-20.25
CA-2023-001368,2023-11-24,2023-12-01,CU-1158,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.78,-19.43
CA-2023-001369,2023-07-16,2023-07-23,CU-1528,Corporate,West,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,53.18,-3.36
CA-2023-001370,2023-10-03,2023-10-05,CU-1341,Home Office,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.15,581.48,-46.22
CA-2023-001371,2023-11-19,2023-11-23,CU-1056,Corporate,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.15,103.03,6.52
CA-2024-001372,2024-10-23,2024-10-30,CU-1677,Home Office,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,171.68,23.53
CA-2023-001373,2023-10-29,2023-11-05,CU-1204,Consumer,West,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.15,42.57,-10.5
CA-2023-001374,2023-10-08,2023-10-09,CU-1974,Consumer,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.1,788.57,92.37
CA-2024-001375,2024-12-05,2024-12-11,CU-1654,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.1,8.45,-20.86
CA-2024-001376,2024-07-04,2024-07-07,CU-1793,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,44.16,-8.61
CA-2023-001377,2023-06-05,2023-06-12,CU-1586,Home Office,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.0,150.52,18.19
CA-2024-001378,2024-07-24,2024-07-29,CU-1716,Home Office,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,170.26,28.84
CA-2024-001379,2024-01-05,2024-01-12,CU-1341,Consumer,South,Office Supplies,Paper,Hammermill Copy Plus Paper,3,0.0,123.35,22.59
CA-2023-001380,2023-09-19,2023-09-24,CU-1498,Consumer,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,55.23,-7.78
CA-2024-001381,2024-06-08,2024-06-11,CU-1809,Home Office,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1330.17,340.4
CA-2023-001382,2023-10-17,2023-10-22,CU-1115,Home Office,East,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,1,0.0,82.18,2.8
CA-2024-001383,2024-06-09,2024-06-16,CU-1074,Home Office,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,166.8,18.69
CA-2023-001384,2023-10-11,2023-10-15,CU-1663,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,3,0.1,114.64,8.88
CA-2024-001385,2024-04-09,2024-04-14,CU-1300,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.2,55.59,-13.22
CA-2023-001386,2023-01-20,2023-01-21,CU-1334,Home Office,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.0,589.65,78.69
CA-2024-001387,2024-10-31,2024-11-06,CU-1590,Consumer,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,3,0.2,1327.51,131.68
CA-2023-001388,2023-06-01,2023-06-03,CU-1130,Home Office,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,71.72,-1.43
CA-2023-001389,2023-03-12,2023-03-15,CU-1277,Consumer,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,4,0.1,140.96,6.14
CA-2023-001390,2023-12-30,2023-12-31,CU-1454,Home Office,East,Technology,Accessories,Logitech MX Master Wireless Mouse,3,0.0,516.39,125.87
CA-2024-001391,2024-01-25,2024-01-26,CU-1095,Consumer,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,40.47,-7.5
CA-2023-001392,2023-06-16,2023-06-23,CU-1425,Consumer,East,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4,0.1,2176.67,280.04
CA-2023-001393,2023-04-03,2023-04-10,CU-1389,Corporate,West,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,10.37,-19.62
CA-2023-001394,2023-04-13,2023-04-16,CU-1234,Home Office,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,55.8,-0.89
CA-2024-001395,2024-10-28,2024-11-03,CU-1918,Corporate,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.0,105.54,11.82
CA-2023-001396,2023-05-25,2023-06-01,CU-1780,Consumer,Central,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1053.56,118.99
CA-2024-001397,2024-09-02,2024-09-09,CU-1429,Consumer,East,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,0.0,1266.55,211.52
CA-2024-001398,2024-06-15,2024-06-17,CU-1166,Consumer,West,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,3,0.0,179.74,24.41
CA-2023-001399,2023-07-28,2023-07-31,CU-1026,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.15,44.89,-11.67
CA-2024-001400,2024-04-26,2024-04-27,CU-1739,Home Office,East,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,56.52,-5.74
CA-2023-001401,2023-06-11,2023-06-12,CU-1487,Corporate,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3,0.0,4334.47,925.33
CA-2024-001402,2024-07-03,2024-07-07,CU-1924,Corporate,East,Technology,Accessories,Logitech MX Master Wireless Mouse,2,0.1,282.59,43.24
CA-2023-001403,2023-11-27,2023-12-03,CU-1851,Home Office,East,Office Supplies,Art,Newell 312 Mechanical Pencil,4,0.1,32.07,-11.4
CA-2023-001404,2023-05-09,2023-05-11,CU-1734,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,3,0.0,29.61,-9.98
CA-2024-001405,2024-09-21,2024-09-22,CU-1473,Home Office,South,Furniture,Bookcases,Bush Westfield Collection Bookcase,1,0.1,487.19,13.54
CA-2023-001406,2023-05-15,2023-05-18,CU-1927,Corporate,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.1,80.2,-1.21
CA-2023-001407,2023-07-22,2023-07-24,CU-1011,Home Office,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,0.15,2154.03,302.97
CA-2024-001408,2024-05-10,2024-05-17,CU-1219,Corporate,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.15,152.72,10.65
CA-2024-001409,2024-07-12,2024-07-16,CU-1913,Consumer,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.15,148.52,5.37
CA-2023-001410,2023-12-16,2023-12-23,CU-1781,Home Office,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,2,0.0,76.75,1.32
CA-2023-001411,2023-03-06,2023-03-13,CU-1468,Consumer,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.3,67.54,-10.51
CA-2024-001412,2024-07-17,2024-07-23,CU-1084,Home Office,East,Furniture,Furnishings,Eldon Image Series Desk Accessories,3,0.0,197.11,52.73
CA-2024-001413,2024-02-12,2024-02-19,CU-1017,Consumer,South,Office Supplies,Storage,Tennsco Industrial Steel Shelving,5,0.0,1879.63,422.99
CA-2024-001414,2024-06-22,2024-06-27,CU-1552,Consumer,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,59.73,-4.62
CA-2024-001415,2024-01-19,2024-01-21,CU-1769,Home Office,East,Technology,Phones,Polycom CX600 IP Phone,1,0.1,380.01,32.14
CA-2024-001416,2024-07-07,2024-07-12,CU-1399,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,44.8,-7.22
CA-2024-001417,2024-05-02,2024-05-06,CU-1684,Corporate,East,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,163.8,31.25
CA-2024-001418,2024-09-19,2024-09-24,CU-1782,Consumer,West,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.0,331.94,70.98
CA-2023-001419,2023-06-13,2023-06-19,CU-1971,Corporate,East,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,80.5,4.93
CA-2024-001420,2024-02-16,2024-02-17,CU-1282,Corporate,Central,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.1,95.72,-3.65
CA-2024-001421,2024-10-14,2024-10-15,CU-1448,Corporate,Central,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.15,8.31,-21.08
CA-2024-001422,2024-07-08,2024-07-14,CU-1896,Corporate,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.2,5.56,-21.68
CA-2024-001423,2024-01-26,2024-02-02,CU-1708,Corporate,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,41.98,-10.03
CA-2023-001424,2023-08-19,2023-08-24,CU-1890,Home Office,West,Technology,Phones,Polycom CX600 IP Phone,5,0.1,1893.69,182.54
CA-2024-001425,2024-12-19,2024-12-23,CU-1282,Corporate,South,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.15,67.54,-3.1
CA-2024-001426,2024-03-05,2024-03-11,CU-1248,Home Office,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,5,0.0,377.27,90.98
CA-2023-001427,2023-08-15,2023-08-20,CU-1621,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.3,30.63,-17.79
CA-2024-001428,2024-09-13,2024-09-18,CU-1658,Consumer,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,2,0.0,76.93,1.28
CA-2023-001429,2023-05-01,2023-05-08,CU-1735,Home Office,Central,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.1,1028.86,63.79
CA-2023-001430,2023-12-22,2023-12-28,CU-1832,Home Office,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.1,88.09,2.11
CA-2024-001431,2024-11-16,2024-11-17,CU-1422,Consumer,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.1,541.24,21.23
CA-2023-001432,2023-09-17,2023-09-20,CU-1048,Corporate,West,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.3,54.31,-18.7
CA-2024-001433,2024-12-16,2024-12-22,CU-1329,Home Office,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.0,139.34,25.4
CA-2023-001434,2023-12-23,2023-12-30,CU-1757,Consumer,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,3,0.15,201.0,16.18
CA-2023-001435,2023-11-10,2023-11-11,CU-1774,Corporate,East,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.0,724.28,42.13
CA-2023-001436,2023-09-29,2023-10-06,CU-1982,Consumer,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.15,16.13,-17.91
CA-2023-001437,2023-01-17,2023-01-18,CU-1573,Home Office,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.0,530.02,84.07
CA-2024-001438,2024-02-12,2024-02-17,CU-1414,Corporate,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,18.03,-15.41
CA-2023-001439,2023-12-15,2023-12-20,CU-1897,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,54.86,-0.9
CA-2023-001440,2023-11-28,2023-11-30,CU-1506,Consumer,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,42.58,-8.48
CA-2023-001441,2023-09-09,2023-09-11,CU-1878,Home Office,West,Office Supplies,Paper,Hammermill Copy Plus Paper,3,0.0,119.57,25.99
